row ID;row m/z;SCCe0064.mzML Peak area;SCCe0065.mzML Peak area;SCCe0066.mzML Peak area;SCCe0067.mzML Peak area;SCCe0068.mzML Peak area;SCCe0069.mzML Peak area;SCCe0070.mzML Peak area;SCCe0071.mzML Peak area;SCCe0072.mzML Peak area;SCCe0073.mzML Peak area;SCCe0074.mzML Peak area;SCCe0075.mzML Peak area;SCCe0076.mzML Peak area;SCCe0077.mzML Peak area;SCCe0078.mzML Peak area;SCCe0079.mzML Peak area;SCCe0080.mzML Peak area;SCCe0081.mzML Peak area;SCCe0082.mzML Peak area;SCCe0083.mzML Peak area;SCCe0084.mzML Peak area;SCCe0085.mzML Peak area;SCCe0086.mzML Peak area;SCCe0087.mzML Peak area;SCCe0088.mzML Peak area;SCCe0089.mzML Peak area;SCCe0090.mzML Peak area;SCCe0091.mzML Peak area;SCCe0092.mzML Peak area;SCCe0093.mzML Peak area;SCCe0094.mzML Peak area;SCCe0095.mzML Peak area;SCCe0096.mzML Peak area;SCCe0097.mzML Peak area;SCCe0098.mzML Peak area;SCCe0099.mzML Peak area;SCCe0100.mzML Peak area;SCCe0101.mzML Peak area;SCCe0102.mzML Peak area;SCCe0103.mzML Peak area;SCCe0104.mzML Peak area;SCCe0105.mzML Peak area;SCCe0106.mzML Peak area;SCCe0107.mzML Peak area;SCCe0108.mzML Peak area;SCCe0109.mzML Peak area;SCCe0110.mzML Peak area;SCCe0111.mzML Peak area;SCCe0112.mzML Peak area;SCCe0113.mzML Peak area;SCCe0114.mzML Peak area;SCCe0115.mzML Peak area;SCCe0116.mzML Peak area;SCCe0117.mzML Peak area;SCCe0118.mzML Peak area;SCCe0119.mzML Peak area;SCCe0120.mzML Peak area;SCCe0121.mzML Peak area;SCCe0122.mzML Peak area;SCCe0123.mzML Peak area;SCCe0124.mzML Peak area;SCCe0125.mzML Peak area;SCCe0126.mzML Peak area;SCCe0127.mzML Peak area;SCCe0128.mzML Peak area;SCCe0129.mzML Peak area;SCCe0130.mzML Peak area;SCCe0131.mzML Peak area;SCCe0132.mzML Peak area;SCCe0133.mzML Peak area;SCCe0134.mzML Peak area;SCCe0135.mzML Peak area;SCCe0136.mzML Peak area;SCCe0137.mzML Peak area;SCCe0138.mzML Peak area;SCCe0139.mzML Peak area;SCCe0140.mzML Peak area;SCCe0141.mzML Peak area;SCCe0142.mzML Peak area
1149;513.3484491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;797.5915;946.9917;0;0;0;1391.282;0;0;1438.0912;0;0;864.2767;1724.3308;0;0;1871.7832;0;0;0
1150;1084.762244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;652.3413;0
1151;702.5060839;0;4948.0493;4392.2183;2922.2065;0;0;2269.5925;3413.1116;0;3285.4446;0;3658.5305;0;3680.2378;2408.7998;0;3895.2817;0;0;0;3032.448;5371.6543;4419.8433;3831.338;5079.3643;9110.623;3142.995;0;0;3938.849;3935.9805;0;0;1980.336;2974.952;0;11134.649;7811.049;0;0;3100.5244;5203.4365;4731.292;12496.42;0;9925.497;0;2340.1213;7550.7583;4975.0996;3549.0452;12087.813;0;6708.576;0;4839.151;11970.569;12644.99;10588.321;0;2834.276;2555.0356;2893.9717;3462.4038;3540.6711;0;3460.5234;2193.0247;2729.107;1843.4078;2232.181;1916.5997;0;4152.7114;3154.6106;0;3713.353;6842.766;5297.5337
1152;686.1817919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1153;614.4324035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4191.5117;0;0;0;0;0;6476.293;0;0;2246.7466;2452.342;0;0;2818.759;0;3892.0723;0;0;0;0;6337.201;0;2582.1353;2414.899;0;0;0;7743.0024;2401.0354;0;3365.3555;0;6438.5073;3817.5698;0;4551.5166;0;2683.1555;828.7119;2278.2708;6873.5654;8456.862;6692.025;8305.095;7862.5894;11685.402;7315.3057;8618.156;0;8372.633;8844.382;0;13801.298;9878.522;0;9788.779;8185.128;0;6329.04
1155;688.1807822;5125.463;2301.4866;0;0;0;0;0;0;0;0;4153.0737;0;0;0;0;0;0;0;0;0;0;0;2239.0718;0;0;0;0;6377.8076;7908.3643;0;5197.247;0;0;4412.628;0;0;0;0;0;0;2854.508;0;0;0;0;0;0;0;0;2743.9634;0;0;0;0;0;0;0;4096.884;0;0;0;0;0;0;0;0;5840.5415;0;0;0;0;0;4757.6235;0;0;0;0;0;0
1156;693.1362753;5238.3823;2286.7676;0;0;0;0;0;0;0;0;4028.755;0;0;0;0;0;0;0;0;0;0;0;2087.6104;0;0;0;0;0;8266.653;0;5175.8545;0;0;4691.312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2704.1628;0;0;0;0;1476.3167;0;0;3781.543;0;0;0;0;0;4005.4297;1628.9567;0;5954.467;3836.7717;0;0;0;0;4759.3125;0;0;0;0;0;0
1160;480.5494302;0;0;0;3691.4177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1161;691.1374305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1162;1365.98911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1608.126;0;0;0;0;0;0;1306.9014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1164;1353.989297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4090.1145;0;0;0;0;1039.4742;0;0;0;0;0;0;0;1680.5215;0;0;0;0;2777.4224;0;0;0;0;3028.7944;0;0;3326.5652;0;0;0;0;0;0;2560.5234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1166;708.4726882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1191.9366;0;0;0;0;0;0;0;0;0;0;0;0;0
1168;1310.809859;5545.13;0;0;3781.2615;0;5632.0884;0;0;11442.541;0;4554.0127;0;0;5437.4717;4956.312;9661.469;3969.9636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1170;1284.793943;0;0;0;0;0;886.49677;0;0;0;0;0;0;0;0;0;0;3149.1335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1171;1263.595615;15179.332;0;8615.654;10170.273;6569.0107;11615.847;0;0;0;0;10112.591;0;24746.47;0;12986.541;9629.373;13847.216;13165.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1172;1241.613549;5264.685;1535.5999;1382.408;0;0;0;2096.6006;1345.6555;10525.53;2756.942;0;3798.3652;25616.756;1450.0237;0;0;0;0;1080.3083;11799.461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1173;1258.639178;5812.4355;0;3716.7148;0;0;4977.69;0;0;0;0;3439.565;0;0;0;5343.475;4141.98;5486.8545;0;0;7400.3584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1174;621.3102076;20549.371;0;11867.884;13958.771;9566.548;14866.175;15211.923;0;0;15379.633;12626.2295;16253.51;36277.49;12137.911;16732.332;11489.815;16423.59;18654.143;11064.243;28050.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1019.37286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1175;722.3943462;68216.69;49015.836;47714.883;45173.336;33450.824;54177.816;50681.164;43712.375;77737.266;53437.688;49910.58;59708.707;94201.57;44859.902;53942.496;47981.65;51631.645;50376.02;42288.09;69408.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7962.5205;9666.781;8505.301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1176;708.3787194;0;16965.797;16231.187;15279.17;9670.725;0;17434.9;14677.477;28192.762;18531.73;0;21298.717;33219.16;14899.227;18583.71;15323.878;17274.77;15711.355;14003.869;22543.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2241.8362;0;2336.8323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1177;638.3361048;0;0;0;5839.091;3892.813;0;0;0;0;0;0;0;10332.04;5495.9077;6762.3125;4848.3022;6157.069;6381.472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;670.9949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1178;643.292242;0;13159.131;0;14828.585;12636.892;0;16223.554;13178.721;19949.791;15120.804;0;15123.837;25282.158;12400.364;0;11438.554;16730.06;18870.611;11845.08;26096.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2137.588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1179;640.5867569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2310.6355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1181;1279.58504;0;0;0;0;2213.558;0;0;0;0;0;0;0;0;0;0;0;2647.3232;2885.2986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1182;620.4914547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3467.788;0;0;0
1183;755.5649686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1909.6951;0
1184;834.6666596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1435.4484;0
1185;1336.825277;0;0;0;0;0;0;0;0;2128.6025;0;0;0;0;0;0;1807.5371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1188;712.4878694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2356.8298;0;0;0;0;0;2064.9756;1966.917;0;0;2131.4219;0;0;0;0;2813.736;1910.6097;0;0;0;2273.901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2174.5742;0;0;0;0;0;0;1424.4102;0;0;0;0;0;0;0;0;1338.4047;0;0;0;2161.7136;0
1190;675.4909592;0;0;0;0;0;0;0;0;0;0;0;1323.6681;0;0;0;2535.8508;0;0;4014.9182;0;0;0;1412.0687;0;0;0;0;1288.4716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;666.6887;0;0;0;903.5675;0;0;1018.72375;0;0;0;710.9088;0;0;0;0
1191;659.2861921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2995.0537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1192;620.3915487;0;4185.734;3989.9448;0;0;0;4250.2793;4160.9077;0;3671.2944;0;0;0;4056.924;0;7454.627;0;0;0;0;0;4875.506;5255.4673;4253.849;0;3403.0752;0;4758.3164;4483.9785;3786.6208;0;5006.454;0;0;4217.71;7122.036;0;0;0;0;4052.4592;5315.676;4849.1035;3155.669;2962.535;0;4642.5835;3582.4475;0;3994.8699;3928.6152;3988.7136;3099.5566;3433.9668;2230.82;8825.68;0;0;0;0;0;0;4417.997;3111.3823;0;1989.8751;4013.3315;0;0;0;3841.3113;0;2047.6234;4276.3984;0;9119.802;0;0;0
1193;653.509139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2713.1194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1712.159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1194;1369.024518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1188.0232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1195;738.3885832;0;0;0;0;4580.8003;2123.5178;0;0;0;0;0;0;0;0;0;0;2109.1787;4053.621;3017.6858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1196;1380.005736;0;0;1709.2808;0;0;0;0;0;0;0;0;1424.702;0;0;0;4606.455;0;0;0;0;1195.8446;3872.8015;0;0;1860.8394;5557.292;0;0;0;1858.553;0;5465.582;0;0;1187.3147;3557.3743;3535.8179;1965.7883;2088.4128;0;0;1751.1274;2278.6206;3017.9656;2162.2126;2788.7925;1668.1993;0;4222.9106;2261.9229;1125.3987;3671.1426;0;1435.2944;2771.5178;7124.035;6308.808;4453.8643;2172.266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1962.7712;0;3053.653;3009.9854;3079.1997;1646.3096
1198;1406.021255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1238.2438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2074.694;0;0;0;0;0;0;0;0;0;0;1505.8634;0;0;0;0;0;0;0;0;1384.9087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1199;754.5927406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1885.3234;0;0;0
1200;666.6024954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1946.9136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1202;1368.005564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1455.8176;0;0;2132.5078;2982.815;0;1163.4863;1177.5017;0;0;2180.5564;0;0;1175.6389;0;3875.8115;3029.3625;2171.0774;0;0;1342.7681;0;3155.673;2741.3267;2577.9468;1230.674;0;0;2492.6252;0;2624.2961;0;0;2747.4595;0;5645.3696;5499.37;2060.9224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1823.2781;2730.431;0
1205;1356.004495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1053.7633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656.77625;0;0;0;0;0;1279.5847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1921.0958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1207;1120.759791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1120.9978;0;0;0;0;0;0;0;0;677.9928;655.91174;0;0;0;714.2749;0;0;1308.2256;4258.8086;0;2331.651;3783.727;0;0;0;0;0;0;0;696.8109;1204.2031;2065.935;0;0;0;1725.0347
1208;494.5654957;0;0;0;84474.03;10822.534;0;0;0;0;0;0;0;1539.5427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1688.4971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1960.7053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1766.2788
1209;543.1186596;1899.6869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323.2041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1949.3523;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1210;538.1634774;3685.1765;0;0;0;0;0;0;0;0;0;1800.4407;727.9471;0;0;0;0;0;0;0;8363.652;0;0;0;0;0;0;0;0;2499.6064;0;0;0;0;0;0;0;0;0;1337.458;0;0;0;0;0;0;0;1691.7964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1888.6649;0;0;0;0;0;0;0;0;0;0;0
1212;541.1202142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1213;519.1381644;1556.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017.2391;0;0;0;0;0;0;0;0;1790.1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1214;557.0934132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;757.927;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1216;536.1649463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1217;915.6011553;0;0;0;3624.8162;1815.2908;5134.0435;0;0;3137.9438;0;0;3152.7168;2783.2212;0;3576.1323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1218;663.4911647;0;1558.5193;1785.2585;0;0;0;0;0;0;0;0;0;0;0;0;1221.6223;0;0;0;0;0;1526.7825;0;0;0;0;0;0;0;0;0;0;0;0;0;2246.3484;0;0;0;0;1414.9211;1629.5779;1691.8751;0;0;0;0;1214.9513;0;0;1354.7802;0;0;0;0;0;0;0;0;0;0;0;1759.9008;0;0;0;0;0;0;0;0;0;0;0;0;1687.4346;0;0;0
1219;641.5097023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1613.1663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2940.3464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5653.8955;0;0;0
1221;616.4475942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1824.4741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1881.3723;2706.0347;0;0;0;2934.9014;0;0;2481.359;0;0;1565.4175;2917.6355;0;0;0;0;0;0
1224;371.1006674;2796.7803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4823.774;0;2630.7769;0;0;2280.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1392.8596;0;0;0;0;0;0;0;0;0;0;0;0;0;2276.7588;0;0;3502.088;2015.0061;0;0;0;0;0;0;0;0;0;0;0
1225;762.1994998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2079.1912;0;0;0;0;0;0;8378.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2244.975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5187.6655;0;0;0;0;0;0;0;0;0;0;0;0
1226;767.1549851;6539.054;0;0;0;0;0;0;0;0;0;4797.6587;0;0;0;0;0;0;0;0;971.49475;0;0;0;0;0;0;0;4838.264;7531.626;0;4265.6206;0;0;3971.3245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3891.8162;0;0;0;0;0;2758.612;0;0;4158.06;2652.8987;0;0;0;0;0;0;0;0;0;0;0
1227;760.200518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1229;704.5219753;5952.181;10273.514;9301.86;7061.4795;0;9237.704;7207.7354;7990.086;8945.103;8407.793;7975.1987;10177.92;4232.757;8318.265;6677.6055;4140.503;10229.704;0;0;0;7136.4062;18473.547;17163.223;13436.311;17530.027;31806.008;9380.14;15320.485;15909.571;12458.952;13191.5625;22426.506;4249.0205;9027.852;12529.926;2112.7576;22374.205;14900.624;13194.773;0;8231.194;17564.041;12733.917;28938.695;21265.281;23136.814;16261.583;8316.223;27305.678;21665.158;13561.705;24902.092;10414.139;13802.841;28922.04;8020.0493;28830.68;27477.287;19728.54;0;8567.856;6971.911;7166.9014;14678.308;9458.177;6493.269;14293.708;8995.574;10924.656;8072.0415;8640.871;7780.3687;6922.2;16562.795;11879.136;8955.05;15580.339;18919.965;10423.325
1231;765.1562094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1232;628.4485357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3322.337;0;0;0;0;1970.7123;5334.801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022.6068;1836.8274;0;0;0;0;0;0;0;0;0;4288.7383;2909.3958;2744.9778;2989.2952;0;3850.2598;0;4056.6191;3447.849;0;0;2798.9978;3875.567;3299.0422;3219.8792;5006.663;0;0;3438.922
1235;1134.776129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5448.105;0;0;0;2461.586;2761.2795;1559.721;3345.347;0;0;0;0;0;0;0;2112.4102;1936.874;0;0;0;4545.1255;0;0;6821.342;9334.6;4354.931;4486.3584;4602.306;2913.6255;1525.7427;0;0;0;0;0;1800.9222;803.4284;2228.7664;0;0;5659.219;1230.6393
1238;1112.793691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2869.3975;0;0;0;0;1621.6338;0;0;0;0;0;0;0;0;0;0;0;0;1554.1029;0;0;0;0;0;0;0;0;0;0;0;2552.291;1379.5726;0;0;0;2485.498
1239;508.5811735;0;0;0;15676.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1240;642.4651954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5820.389;9906.66;5807.8315;4669.3857;9765.072;4724.493;7732.7803;5904.649;6358.271;2722.039;0;3225.5164;4213.0425;4088.7627;7488.5195;4765.275;0;0;0;1417.6239;3812.221;6158.374;5115.5894;3682.9033;3208.5657;3963.9346;6837.434;4870.2456;2988.36;5407.7817;4727.9014;3212.3987;5433.183;5281.9785;3949.862;5382.527;1906.7236;2049.4849;3723.43;3466.3115;6583.4346;7391.644;6875.6826;5190.8057;4966.8447;5899.0615;5740.836;5499.598;4828.011;3908.8813;5208.7085;3872.5583;6054.7007;4226.2617;6657.835;8051.522;4024.9028;0;7716.937
1241;1213.87551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1675.9373
